Formatted Date,Temperature (C)
2009-11-23 00:00:00.000,3.888888889
2009-11-23 01:00:00.000,3.383333333
2009-11-23 02:00:00.000,3.888888889
2009-11-23 03:00:00.000,3.888888889
2009-11-23 04:00:00.000,3.8
2009-11-23 05:00:00.000,3.888888889
2009-11-23 06:00:00.000,3.888888889
2009-11-23 07:00:00.000,3.905555556
2009-11-23 08:00:00.000,3.888888889
2009-11-23 09:00:00.000,5
2009-11-23 10:00:00.000,6.077777778
2009-11-23 11:00:00.000,6.111111111
2009-11-23 12:00:00.000,7.222222222
2009-11-23 13:00:00.000,7.777777778
2009-11-23 14:00:00.000,7.777777778
2009-11-23 15:00:00.000,7.777777778
2009-11-23 16:00:00.000,7.311111111
2009-11-23 17:00:00.000,7.222222222
2009-11-23 18:00:00.000,7.222222222
2009-11-23 19:00:00.000,6.233333333
2009-11-23 20:00:00.000,3.888888889
2009-11-23 21:00:00.000,4.444444444
2009-11-23 22:00:00.000,4.061111111
2009-11-23 23:00:00.000,3.888888889
2009-11-24 00:00:00.000,3.888888889
2009-11-24 01:00:00.000,6.738888889
2009-11-24 02:00:00.000,3.333333333
2009-11-24 03:00:00.000,3.888888889
2009-11-24 04:00:00.000,3.938888889
2009-11-24 05:00:00.000,3.888888889
2009-11-24 06:00:00.000,3.888888889
2009-11-24 07:00:00.000,3.855555556
2009-11-24 08:00:00.000,5
2009-11-24 09:00:00.000,5
2009-11-24 10:00:00.000,5.972222222
2009-11-24 11:00:00.000,6.111111111
2009-11-24 12:00:00.000,7.222222222
2009-11-24 13:00:00.000,8.022222222
2009-11-24 14:00:00.000,8.888888889
2009-11-24 15:00:00.000,10
2009-11-24 16:00:00.000,8.138888889
2009-11-24 17:00:00.000,7.222222222
2009-11-24 18:00:00.000,6.111111111
2009-11-24 19:00:00.000,6.422222222
2009-11-24 20:00:00.000,6.111111111
2009-11-24 21:00:00.000,6.111111111
2009-11-24 22:00:00.000,7.361111111
2009-11-24 23:00:00.000,7.222222222
2009-11-25 00:00:00.000,7.222222222
2009-11-25 01:00:00.000,6.422222222
2009-11-25 02:00:00.000,7.222222222
2009-11-25 03:00:00.000,7.777777778
2009-11-25 04:00:00.000,7.777777778
2009-11-25 05:00:00.000,6.111111111
2009-11-25 06:00:00.000,6.111111111
2009-11-25 07:00:00.000,6.161111111
2009-11-25 08:00:00.000,7.222222222
2009-11-25 09:00:00.000,10
2009-11-25 10:00:00.000,13.40555556
2009-11-25 11:00:00.000,15
2009-11-25 12:00:00.000,16.11111111
2009-11-25 13:00:00.000,17.06666667
2009-11-25 14:00:00.000,17.22222222
2009-11-25 15:00:00.000,15
2009-11-25 16:00:00.000,12.32777778
2009-11-25 17:00:00.000,10
2009-11-25 18:00:00.000,8.888888889
2009-11-25 19:00:00.000,8.994444444
2009-11-25 20:00:00.000,7.777777778
2009-11-25 21:00:00.000,7.777777778
2009-11-25 22:00:00.000,6.616666667
2009-11-25 23:00:00.000,6.111111111
2009-11-26 00:00:00.000,6.666666667
2009-11-26 01:00:00.000,4.527777778
2009-11-26 02:00:00.000,5
2009-11-26 03:00:00.000,3.888888889
2009-11-26 04:00:00.000,3.455555556
2009-11-26 05:00:00.000,2.777777778
2009-11-26 06:00:00.000,2.777777778
2009-11-26 07:00:00.000,2.222222222
2009-11-26 08:00:00.000,2.777777778
2009-11-26 09:00:00.000,6.111111111
2009-11-26 10:00:00.000,11.02222222
2009-11-26 11:00:00.000,12.77777778
2009-11-26 12:00:00.000,12.77777778
2009-11-26 13:00:00.000,13.87222222
2009-11-26 14:00:00.000,13.88888889
2009-11-26 15:00:00.000,12.77777778
2009-11-26 16:00:00.000,10.45
2009-11-26 17:00:00.000,8.888888889
2009-11-26 18:00:00.000,7.222222222
2009-11-26 19:00:00.000,6.3
2009-11-26 20:00:00.000,6.111111111
2009-11-26 21:00:00.000,5
2009-11-26 22:00:00.000,4.666666667
2009-11-26 23:00:00.000,4.444444444
2009-11-27 00:00:00.000,5.555555556
2009-11-27 01:00:00.000,8.772222222
2009-11-27 02:00:00.000,4.444444444
2009-11-27 03:00:00.000,4.444444444
2009-11-27 04:00:00.000,4.444444444
2009-11-27 05:00:00.000,3.888888889
2009-11-27 06:00:00.000,2.777777778
2009-11-27 07:00:00.000,3.227777778
2009-11-27 08:00:00.000,3.888888889
2009-11-27 09:00:00.000,7.222222222
2009-11-27 10:00:00.000,9.027777778
2009-11-27 11:00:00.000,12.22222222
2009-11-27 12:00:00.000,13.88888889
2009-11-27 13:00:00.000,13.92222222
2009-11-27 14:00:00.000,13.88888889
2009-11-27 15:00:00.000,12.77777778
2009-11-27 16:00:00.000,12.27222222
2009-11-27 17:00:00.000,12.22222222
2009-11-27 18:00:00.000,11.11111111
2009-11-27 19:00:00.000,10.05
2009-11-27 20:00:00.000,10
2009-11-27 21:00:00.000,10
2009-11-27 22:00:00.000,9.55
2009-11-27 23:00:00.000,8.333333333
2009-11-28 00:00:00.000,8.888888889
2009-11-28 01:00:00.000,2.755555556
2009-11-28 02:00:00.000,8.888888889
2009-11-28 03:00:00.000,8.333333333
2009-11-28 04:00:00.000,8.35
2009-11-28 05:00:00.000,7.777777778
2009-11-28 06:00:00.000,7.777777778
2009-11-28 07:00:00.000,7.344444444
2009-11-28 08:00:00.000,7.777777778
2009-11-28 09:00:00.000,8.888888889
2009-11-28 10:00:00.000,10.01666667
2009-11-28 11:00:00.000,11.11111111
2009-11-28 12:00:00.000,10
2009-11-28 13:00:00.000,10.08888889
2009-11-28 14:00:00.000,10
2009-11-28 15:00:00.000,8.888888889
2009-11-28 16:00:00.000,7.916666667
2009-11-28 17:00:00.000,7.222222222
2009-11-28 18:00:00.000,6.111111111
2009-11-28 19:00:00.000,5.188888889
2009-11-28 20:00:00.000,3.888888889
2009-11-28 21:00:00.000,3.888888889
2009-11-28 22:00:00.000,3.555555556
2009-11-28 23:00:00.000,2.777777778
2009-11-29 00:00:00.000,2.777777778
2009-11-29 01:00:00.000,4.705555556
2009-11-29 02:00:00.000,0.555555556
2009-11-29 03:00:00.000,1.666666667
2009-11-29 04:00:00.000,0.122222222
2009-11-29 05:00:00.000,0
2009-11-29 06:00:00.000,0
2009-11-29 07:00:00.000,0.155555556
2009-11-29 08:00:00.000,2.222222222
2009-11-29 09:00:00.000,3.888888889
2009-11-29 10:00:00.000,6.005555556
2009-11-29 11:00:00.000,7.777777778
2009-11-29 12:00:00.000,10
2009-11-29 13:00:00.000,11.14444444
2009-11-29 14:00:00.000,10
2009-11-29 15:00:00.000,10
2009-11-29 16:00:00.000,8.872222222
2009-11-29 17:00:00.000,7.222222222
2009-11-29 18:00:00.000,6.111111111
2009-11-29 19:00:00.000,6.038888889
2009-11-29 20:00:00.000,6.111111111
2009-11-29 21:00:00.000,5
2009-11-29 22:00:00.000,4.877777778
2009-11-29 23:00:00.000,5
2009-11-03 00:00:00.000,1.666666667
2009-11-03 01:00:00.000,2.155555556
2009-11-03 02:00:00.000,1.111111111
2009-11-03 03:00:00.000,1.111111111
2009-11-03 04:00:00.000,1.577777778
2009-11-03 05:00:00.000,1.111111111
2009-11-03 06:00:00.000,1.111111111
2009-11-03 07:00:00.000,2.05
2009-11-03 08:00:00.000,2.222222222
2009-11-03 09:00:00.000,2.777777778
2009-11-03 10:00:00.000,3.977777778
2009-11-03 11:00:00.000,5
2009-11-03 12:00:00.000,3.888888889
2009-11-03 13:00:00.000,4.061111111
2009-11-03 14:00:00.000,3.888888889
2009-11-03 15:00:00.000,3.888888889
2009-11-03 16:00:00.000,4.55
2009-11-03 17:00:00.000,3.888888889
2009-11-03 18:00:00.000,2.777777778
2009-11-03 19:00:00.000,2.777777778
2009-11-03 20:00:00.000,2.777777778
2009-11-03 21:00:00.000,2.777777778
2009-11-03 22:00:00.000,2.688888889
2009-11-03 23:00:00.000,2.222222222
2009-11-30 00:00:00.000,5
2009-11-30 01:00:00.000,10.38888889
2009-11-30 02:00:00.000,4.444444444
2009-11-30 03:00:00.000,4.444444444
2009-11-30 04:00:00.000,3.922222222
2009-11-30 05:00:00.000,5
2009-11-30 06:00:00.000,5
2009-11-30 07:00:00.000,5.988888889
2009-11-30 08:00:00.000,7.777777778
2009-11-30 09:00:00.000,10
2009-11-30 10:00:00.000,11.06111111
2009-11-30 11:00:00.000,11.11111111
2009-11-30 12:00:00.000,12.22222222
2009-11-30 13:00:00.000,12.79444444
2009-11-30 14:00:00.000,12.77777778
2009-11-30 15:00:00.000,12.22222222
2009-11-30 16:00:00.000,12.13333333
2009-11-30 17:00:00.000,12.22222222
2009-11-30 18:00:00.000,12.22222222
2009-11-30 19:00:00.000,11.16111111
2009-11-30 20:00:00.000,11.11111111
2009-11-30 21:00:00.000,11.11111111
2009-11-30 22:00:00.000,11.11111111
2009-11-30 23:00:00.000,11.66666667
2009-11-04 00:00:00.000,2.222222222
2009-11-04 01:00:00.000,3.611111111
2009-11-04 02:00:00.000,1.666666667
2009-11-04 03:00:00.000,1.666666667
2009-11-04 04:00:00.000,1.7
2009-11-04 05:00:00.000,2.222222222
2009-11-04 06:00:00.000,2.222222222
2009-11-04 07:00:00.000,2.205555556
2009-11-04 08:00:00.000,2.777777778
2009-11-04 09:00:00.000,3.888888889
2009-11-04 10:00:00.000,3.838888889
2009-11-04 11:00:00.000,3.888888889
2009-11-04 12:00:00.000,5
2009-11-04 13:00:00.000,3.855555556
2009-11-04 14:00:00.000,3.888888889
2009-11-04 15:00:00.000,2.777777778
2009-11-04 16:00:00.000,2.866666667
2009-11-04 17:00:00.000,2.777777778
2009-11-04 18:00:00.000,2.777777778
2009-11-04 19:00:00.000,2.827777778
2009-11-04 20:00:00.000,2.777777778
2009-11-04 21:00:00.000,2.777777778
2009-11-04 22:00:00.000,2.966666667
2009-11-04 23:00:00.000,3.333333333
2009-11-05 00:00:00.000,3.888888889
2009-11-05 01:00:00.000,5.866666667
2009-11-05 02:00:00.000,4.444444444
2009-11-05 03:00:00.000,4.444444444
2009-11-05 04:00:00.000,4.55
2009-11-05 05:00:00.000,5
2009-11-05 06:00:00.000,5
2009-11-05 07:00:00.000,5.155555556
2009-11-05 08:00:00.000,5
2009-11-05 09:00:00.000,6.111111111
2009-11-05 10:00:00.000,7.172222222
2009-11-05 11:00:00.000,7.777777778
2009-11-05 12:00:00.000,7.222222222
2009-11-05 13:00:00.000,7.794444444
2009-11-05 14:00:00.000,7.777777778
2009-11-05 15:00:00.000,7.222222222
2009-11-05 16:00:00.000,7.15
2009-11-05 17:00:00.000,6.111111111
2009-11-05 18:00:00.000,6.111111111
2009-11-05 19:00:00.000,6.144444444
2009-11-05 20:00:00.000,6.111111111
2009-11-05 21:00:00.000,6.111111111
2009-11-05 22:00:00.000,6.094444444
2009-11-05 23:00:00.000,6.111111111
2009-11-06 00:00:00.000,6.111111111
2009-11-06 01:00:00.000,9.305555556
2009-11-06 02:00:00.000,6.111111111
2009-11-06 03:00:00.000,6.111111111
2009-11-06 04:00:00.000,6.077777778
2009-11-06 05:00:00.000,7.222222222
2009-11-06 06:00:00.000,7.222222222
2009-11-06 07:00:00.000,7.172222222
2009-11-06 08:00:00.000,7.222222222
2009-11-06 09:00:00.000,7.777777778
2009-11-06 10:00:00.000,7.844444444
2009-11-06 11:00:00.000,8.888888889
2009-11-06 12:00:00.000,9.527777778
2009-11-06 13:00:00.000,9.911111111
2009-11-06 14:00:00.000,8.888888889
2009-11-06 15:00:00.000,8.888888889
2009-11-06 16:00:00.000,8.922222222
2009-11-06 17:00:00.000,7.777777778
2009-11-06 18:00:00.000,8.888888889
2009-11-06 19:00:00.000,8.994444444
2009-11-06 20:00:00.000,10
2009-11-06 21:00:00.000,9.444444444
2009-11-06 22:00:00.000,10.50555556
2009-11-06 23:00:00.000,10.55555556
2009-11-07 00:00:00.000,10
2009-11-07 01:00:00.000,9.111111111
2009-11-07 02:00:00.000,10
2009-11-07 03:00:00.000,10
2009-11-07 04:00:00.000,9.372222222
2009-11-07 05:00:00.000,8.888888889
2009-11-07 06:00:00.000,8.888888889
2009-11-07 07:00:00.000,8.838888889
2009-11-07 08:00:00.000,8.888888889
2009-11-07 09:00:00.000,8.888888889
2009-11-07 10:00:00.000,8.905555556
2009-11-07 11:00:00.000,10
2009-11-07 12:00:00.000,10
2009-11-07 13:00:00.000,9.911111111
2009-11-07 14:00:00.000,8.888888889
2009-11-07 15:00:00.000,8.888888889
2009-11-07 16:00:00.000,8.994444444
2009-11-07 17:00:00.000,8.888888889
2009-11-07 18:00:00.000,8.888888889
2009-11-07 19:00:00.000,7.866666667
2009-11-07 20:00:00.000,7.777777778
2009-11-07 21:00:00.000,7.777777778
2009-11-07 22:00:00.000,7.844444444
2009-11-07 23:00:00.000,8.888888889
2009-11-08 00:00:00.000,8.888888889
2009-11-08 01:00:00.000,12.23888889
2009-11-08 02:00:00.000,8.333333333
2009-11-08 03:00:00.000,8.888888889
2009-11-08 04:00:00.000,9.461111111
2009-11-08 05:00:00.000,10
2009-11-08 06:00:00.000,8.888888889
2009-11-08 07:00:00.000,9.077777778
2009-11-08 08:00:00.000,10
2009-11-08 09:00:00.000,10
2009-11-08 10:00:00.000,10.13888889
2009-11-08 11:00:00.000,11.11111111
2009-11-08 12:00:00.000,11.11111111
2009-11-08 13:00:00.000,12.22222222
2009-11-08 14:00:00.000,12.77777778
2009-11-08 15:00:00.000,12.77777778
2009-11-08 16:00:00.000,12.84444444
2009-11-08 17:00:00.000,12.77777778
2009-11-08 18:00:00.000,12.77777778
2009-11-08 19:00:00.000,12.88333333
2009-11-08 20:00:00.000,13.88888889
2009-11-08 21:00:00.000,13.33333333
2009-11-08 22:00:00.000,12.86666667
2009-11-08 23:00:00.000,13.33333333
2009-11-09 00:00:00.000,12.77777778
2009-11-09 01:00:00.000,11.26666667
2009-11-09 02:00:00.000,12.77777778
2009-11-09 03:00:00.000,12.22222222
2009-11-09 04:00:00.000,11.56111111
2009-11-09 05:00:00.000,11.11111111
2009-11-09 06:00:00.000,11.11111111
2009-11-09 07:00:00.000,10.90555556
2009-11-09 08:00:00.000,10
2009-11-09 09:00:00.000,11.11111111
2009-11-09 10:00:00.000,11.12777778
2009-11-09 11:00:00.000,12.77777778
2009-11-09 12:00:00.000,13.88888889
2009-11-09 13:00:00.000,15.93888889
2009-11-09 14:00:00.000,16.11111111
2009-11-09 15:00:00.000,15
2009-11-09 16:00:00.000,14.01111111
2009-11-09 17:00:00.000,12.22222222
2009-11-09 18:00:00.000,11.11111111
2009-11-09 19:00:00.000,10.26111111
2009-11-09 20:00:00.000,10
2009-11-09 21:00:00.000,8.888888889
2009-11-09 22:00:00.000,10.22222222
2009-11-09 23:00:00.000,10.55555556
2009-10-01 00:00:00.000,11.66666667
2009-10-01 01:00:00.000,11.66666667
2009-10-01 02:00:00.000,15.15555556
2009-10-01 03:00:00.000,10.55555556
2009-10-01 04:00:00.000,10.55555556
2009-10-01 05:00:00.000,11.66666667
2009-10-01 06:00:00.000,11.11111111
2009-10-01 07:00:00.000,12.22222222
2009-10-01 08:00:00.000,12.67222222
2009-10-01 09:00:00.000,17.22222222
2009-10-01 10:00:00.000,20
2009-10-01 11:00:00.000,22.17222222
2009-10-01 12:00:00.000,25
2009-10-01 13:00:00.000,26.11111111
2009-10-01 14:00:00.000,25.98888889
2009-10-01 15:00:00.000,26.11111111
2009-10-01 16:00:00.000,25
2009-10-01 17:00:00.000,23.99444444
2009-10-01 18:00:00.000,22.77777778
2009-10-01 19:00:00.000,21.11111111
2009-10-01 20:00:00.000,19.11111111
2009-10-01 21:00:00.000,17.22222222
2009-10-01 22:00:00.000,15.55555556
2009-10-01 23:00:00.000,15.34444444
2009-10-10 00:00:00.000,14.44444444
2009-10-10 01:00:00.000,13.88888889
2009-10-10 02:00:00.000,14.77777778
2009-10-10 03:00:00.000,12.77777778
2009-10-10 04:00:00.000,12.22222222
2009-10-10 05:00:00.000,12.25555556
2009-10-10 06:00:00.000,11.11111111
2009-10-10 07:00:00.000,10
2009-10-10 08:00:00.000,12.1
2009-10-10 09:00:00.000,13.88888889
2009-10-10 10:00:00.000,16.11111111
2009-10-10 11:00:00.000,19.04444444
2009-10-10 12:00:00.000,22.22222222
2009-10-10 13:00:00.000,22.77777778
2009-10-10 14:00:00.000,24.87777778
2009-10-10 15:00:00.000,25
2009-10-10 16:00:00.000,24.44444444
2009-10-10 17:00:00.000,23.78333333
2009-10-10 18:00:00.000,22.22222222
2009-10-10 19:00:00.000,20
2009-10-10 20:00:00.000,19.98333333
2009-10-10 21:00:00.000,18.88888889
2009-10-10 22:00:00.000,18.33333333
2009-10-10 23:00:00.000,17.31111111
2009-10-11 00:00:00.000,17.22222222
2009-10-11 01:00:00.000,17.22222222
2009-10-11 02:00:00.000,9.194444444
2009-10-11 03:00:00.000,15
2009-10-11 04:00:00.000,15
2009-10-11 05:00:00.000,15.15555556
2009-10-11 06:00:00.000,15
2009-10-11 07:00:00.000,15
2009-10-11 08:00:00.000,15.10555556
2009-10-11 09:00:00.000,16.11111111
2009-10-11 10:00:00.000,15
2009-10-11 11:00:00.000,14.21666667
2009-10-11 12:00:00.000,13.88888889
2009-10-11 13:00:00.000,13.88888889
2009-10-11 14:00:00.000,14.96666667
2009-10-11 15:00:00.000,15
2009-10-11 16:00:00.000,16.11111111
2009-10-11 17:00:00.000,16.04444444
2009-10-11 18:00:00.000,13.88888889
2009-10-11 19:00:00.000,12.77777778
2009-10-11 20:00:00.000,12.42777778
2009-10-11 21:00:00.000,11.11111111
2009-10-11 22:00:00.000,10
2009-10-11 23:00:00.000,9.305555556
2009-10-12 00:00:00.000,8.888888889
2009-10-12 01:00:00.000,8.333333333
2009-10-12 02:00:00.000,9.15
2009-10-12 03:00:00.000,7.222222222
2009-10-12 04:00:00.000,7.222222222
2009-10-12 05:00:00.000,8.177777778
2009-10-12 06:00:00.000,8.888888889
2009-10-12 07:00:00.000,7.777777778
2009-10-12 08:00:00.000,9.011111111
2009-10-12 09:00:00.000,10
2009-10-12 10:00:00.000,12.22222222
2009-10-12 11:00:00.000,15
2009-10-12 12:00:00.000,15
2009-10-12 13:00:00.000,16.11111111
2009-10-12 14:00:00.000,16.31666667
2009-10-12 15:00:00.000,15
2009-10-12 16:00:00.000,13.88888889
2009-10-12 17:00:00.000,11.54444444
2009-10-12 18:00:00.000,11.11111111
2009-10-12 19:00:00.000,10
2009-10-12 20:00:00.000,10.10555556
2009-10-12 21:00:00.000,10
2009-10-12 22:00:00.000,9.444444444
2009-10-12 23:00:00.000,9.427777778
2009-10-13 00:00:00.000,9.444444444
2009-10-13 01:00:00.000,9.444444444
2009-10-13 02:00:00.000,5.622222222
2009-10-13 03:00:00.000,8.333333333
2009-10-13 04:00:00.000,8.333333333
2009-10-13 05:00:00.000,7.811111111
2009-10-13 06:00:00.000,7.777777778
2009-10-13 07:00:00.000,7.222222222
2009-10-13 08:00:00.000,7.205555556
2009-10-13 09:00:00.000,7.222222222
2009-10-13 10:00:00.000,6.111111111
2009-10-13 11:00:00.000,6.094444444
2009-10-13 12:00:00.000,7.222222222
2009-10-13 13:00:00.000,7.222222222
2009-10-13 14:00:00.000,6.161111111
2009-10-13 15:00:00.000,7.222222222
2009-10-13 16:00:00.000,7.222222222
2009-10-13 17:00:00.000,7.255555556
2009-10-13 18:00:00.000,6.111111111
2009-10-13 19:00:00.000,6.111111111
2009-10-13 20:00:00.000,6.183333333
2009-10-13 21:00:00.000,6.111111111
2009-10-13 22:00:00.000,5.555555556
2009-10-13 23:00:00.000,5.555555556
2009-10-14 00:00:00.000,5.555555556
2009-10-14 01:00:00.000,5
2009-10-14 02:00:00.000,3.611111111
2009-10-14 03:00:00.000,3.888888889
2009-10-14 04:00:00.000,3.888888889
2009-10-14 05:00:00.000,4.411111111
2009-10-14 06:00:00.000,3.888888889
2009-10-14 07:00:00.000,3.888888889
2009-10-14 08:00:00.000,3.872222222
2009-10-14 09:00:00.000,5
2009-10-14 10:00:00.000,5
2009-10-14 11:00:00.000,6.022222222
2009-10-14 12:00:00.000,6.111111111
2009-10-14 13:00:00.000,5
2009-10-14 14:00:00.000,6.077777778
2009-10-14 15:00:00.000,5
2009-10-14 16:00:00.000,3.888888889
2009-10-14 17:00:00.000,4.933333333
2009-10-14 18:00:00.000,3.888888889
2009-10-14 19:00:00.000,3.888888889
2009-10-14 20:00:00.000,3.922222222
2009-10-14 21:00:00.000,3.888888889
2009-10-14 22:00:00.000,3.333333333
2009-10-14 23:00:00.000,3.366666667
2009-10-15 00:00:00.000,3.333333333
2009-10-15 01:00:00.000,3.333333333
2009-10-15 02:00:00.000,2.916666667
2009-10-15 03:00:00.000,3.333333333
2009-10-15 04:00:00.000,3.333333333
2009-10-15 05:00:00.000,2.95
2009-10-15 06:00:00.000,2.777777778
2009-10-15 07:00:00.000,2.777777778
2009-10-15 08:00:00.000,4.233333333
2009-10-15 09:00:00.000,3.888888889
2009-10-15 10:00:00.000,5
2009-10-15 11:00:00.000,5.172222222
2009-10-15 12:00:00.000,5
2009-10-15 13:00:00.000,5
2009-10-15 14:00:00.000,6.144444444
2009-10-15 15:00:00.000,6.111111111
2009-10-15 16:00:00.000,6.111111111
2009-10-15 17:00:00.000,6.144444444
2009-10-15 18:00:00.000,6.111111111
2009-10-15 19:00:00.000,5
2009-10-15 20:00:00.000,5
2009-10-15 21:00:00.000,5
2009-10-15 22:00:00.000,5
2009-10-15 23:00:00.000,4.688888889
2009-10-16 00:00:00.000,3.888888889
2009-10-16 01:00:00.000,3.888888889
2009-10-16 02:00:00.000,2.327777778
2009-10-16 03:00:00.000,3.333333333
2009-10-16 04:00:00.000,3.333333333
2009-10-16 05:00:00.000,3.244444444
2009-10-16 06:00:00.000,2.222222222
2009-10-16 07:00:00.000,2.777777778
2009-10-16 08:00:00.000,3.577777778
2009-10-16 09:00:00.000,5
2009-10-16 10:00:00.000,5
2009-10-16 11:00:00.000,6.144444444
2009-10-16 12:00:00.000,6.111111111
2009-10-16 13:00:00.000,6.111111111
2009-10-16 14:00:00.000,7.744444444
2009-10-16 15:00:00.000,7.222222222
2009-10-16 16:00:00.000,7.777777778
2009-10-16 17:00:00.000,7.794444444
2009-10-16 18:00:00.000,7.222222222
2009-10-16 19:00:00.000,6.111111111
2009-10-16 20:00:00.000,5.8
2009-10-16 21:00:00.000,3.888888889
2009-10-16 22:00:00.000,3.888888889
2009-10-16 23:00:00.000,3.405555556
2009-10-17 00:00:00.000,2.777777778
2009-10-17 01:00:00.000,2.222222222
2009-10-17 02:00:00.000,3.716666667
2009-10-17 03:00:00.000,2.222222222
2009-10-17 04:00:00.000,3.333333333
2009-10-17 05:00:00.000,2.777777778
2009-10-17 06:00:00.000,2.777777778
2009-10-17 07:00:00.000,2.777777778
2009-10-17 08:00:00.000,3.716666667
2009-10-17 09:00:00.000,5
2009-10-17 10:00:00.000,6.111111111
2009-10-17 11:00:00.000,7.672222222
2009-10-17 12:00:00.000,8.888888889
2009-10-17 13:00:00.000,7.777777778
2009-10-17 14:00:00.000,7.866666667
2009-10-17 15:00:00.000,7.777777778
2009-10-17 16:00:00.000,7.222222222
2009-10-17 17:00:00.000,7.288888889
2009-10-17 18:00:00.000,6.111111111
2009-10-17 19:00:00.000,5
2009-10-17 20:00:00.000,4.111111111
2009-10-17 21:00:00.000,3.888888889
2009-10-17 22:00:00.000,3.888888889
2009-10-17 23:00:00.000,3.938888889
2009-10-18 00:00:00.000,3.888888889
2009-10-18 01:00:00.000,3.888888889
2009-10-18 02:00:00.000,5.383333333
2009-10-18 03:00:00.000,3.888888889
2009-10-18 04:00:00.000,3.888888889
2009-10-18 05:00:00.000,4.011111111
2009-10-18 06:00:00.000,3.888888889
2009-10-18 07:00:00.000,3.888888889
2009-10-18 08:00:00.000,4.95
2009-10-18 09:00:00.000,6.111111111
2009-10-18 10:00:00.000,7.222222222
2009-10-18 11:00:00.000,7.572222222
2009-10-18 12:00:00.000,7.777777778
2009-10-18 13:00:00.000,7.777777778
2009-10-18 14:00:00.000,7.777777778
2009-10-18 15:00:00.000,7.777777778
2009-10-18 16:00:00.000,8.888888889
2009-10-18 17:00:00.000,7.866666667
2009-10-18 18:00:00.000,7.777777778
2009-10-18 19:00:00.000,7.222222222
2009-10-18 20:00:00.000,7.172222222
2009-10-18 21:00:00.000,6.111111111
2009-10-18 22:00:00.000,6.111111111
2009-10-18 23:00:00.000,6.094444444
2009-10-19 00:00:00.000,5.555555556
2009-10-19 01:00:00.000,5.555555556
2009-10-19 02:00:00.000,6.477777778
2009-10-19 03:00:00.000,5
2009-10-19 04:00:00.000,5
2009-10-19 05:00:00.000,4.511111111
2009-10-19 06:00:00.000,5
2009-10-19 07:00:00.000,5
2009-10-19 08:00:00.000,4.983333333
2009-10-19 09:00:00.000,6.111111111
2009-10-19 10:00:00.000,6.111111111
2009-10-19 11:00:00.000,6.077777778
2009-10-19 12:00:00.000,7.222222222
2009-10-19 13:00:00.000,7.222222222
2009-10-19 14:00:00.000,7.05
2009-10-19 15:00:00.000,7.222222222
2009-10-19 16:00:00.000,7.222222222
2009-10-19 17:00:00.000,7.083333333
2009-10-19 18:00:00.000,6.111111111
2009-10-19 19:00:00.000,6.111111111
2009-10-19 20:00:00.000,6.144444444
2009-10-19 21:00:00.000,7.222222222
2009-10-19 22:00:00.000,6.666666667
2009-10-19 23:00:00.000,6.616666667
2009-10-02 00:00:00.000,15.55555556
2009-10-02 01:00:00.000,17.22222222
2009-10-02 02:00:00.000,12.47777778
2009-10-02 03:00:00.000,15
2009-10-02 04:00:00.000,14.44444444
2009-10-02 05:00:00.000,14.55
2009-10-02 06:00:00.000,13.88888889
2009-10-02 07:00:00.000,13.88888889
2009-10-02 08:00:00.000,15
2009-10-02 09:00:00.000,15
2009-10-02 10:00:00.000,15
2009-10-02 11:00:00.000,16.16111111
2009-10-02 12:00:00.000,17.77777778
2009-10-02 13:00:00.000,17.22222222
2009-10-02 14:00:00.000,17.72777778
2009-10-02 15:00:00.000,17.77777778
2009-10-02 16:00:00.000,17.22222222
2009-10-02 17:00:00.000,17.17222222
2009-10-02 18:00:00.000,16.11111111
2009-10-02 19:00:00.000,15
2009-10-02 20:00:00.000,14.95
2009-10-02 21:00:00.000,14.44444444
2009-10-02 22:00:00.000,14.44444444
2009-10-02 23:00:00.000,13.92222222
2009-10-20 00:00:00.000,6.666666667
2009-10-20 01:00:00.000,6.666666667
2009-10-20 02:00:00.000,3.333333333
2009-10-20 03:00:00.000,6.666666667
2009-10-20 04:00:00.000,6.666666667
2009-10-20 05:00:00.000,6.111111111
2009-10-20 06:00:00.000,6.111111111
2009-10-20 07:00:00.000,6.111111111
2009-10-20 08:00:00.000,6.111111111
2009-10-20 09:00:00.000,6.111111111
2009-10-20 10:00:00.000,7.222222222
2009-10-20 11:00:00.000,7.083333333
2009-10-20 12:00:00.000,7.222222222
2009-10-20 13:00:00.000,7.222222222
2009-10-20 14:00:00.000,7.255555556
2009-10-20 15:00:00.000,7.222222222
2009-10-20 16:00:00.000,7.777777778
2009-10-20 17:00:00.000,7.777777778
2009-10-20 18:00:00.000,7.222222222
2009-10-20 19:00:00.000,7.222222222
2009-10-20 20:00:00.000,7.172222222
2009-10-20 21:00:00.000,6.111111111
2009-10-20 22:00:00.000,6.666666667
2009-10-20 23:00:00.000,5.922222222
2009-10-21 00:00:00.000,4.444444444
2009-10-21 01:00:00.000,3.888888889
2009-10-21 02:00:00.000,9.05
2009-10-21 03:00:00.000,3.333333333
2009-10-21 04:00:00.000,3.888888889
2009-10-21 05:00:00.000,4.027777778
2009-10-21 06:00:00.000,5
2009-10-21 07:00:00.000,5
2009-10-21 08:00:00.000,4.966666667
2009-10-21 09:00:00.000,6.111111111
2009-10-21 10:00:00.000,7.222222222
2009-10-21 11:00:00.000,7.866666667
